acctnum,gender,first,last,book_,nonbook_,total_,purch,child,youth,cook,do_it,refernce,art,geog,subscribe
29154,F,27,5,67,151,218,6,0,2,3,0,0,0,1,1
29155,F,33,11,104,130,234,9,1,0,5,2,0,0,1,0
29156,M/NB,53,15,135,147,282,12,2,0,7,0,1,1,1,0
29157,M/NB,17,9,28,24,52,2,0,0,1,0,0,1,0,0
29158,F,47,9,138,99,237,12,1,3,2,0,2,3,1,1
29159,F,3,3,15,259,274,1,0,0,0,0,0,0,1,0
29160,F,3,3,15,35,50,1,0,0,0,1,0,0,0,0
29161,F,17,11,25,51,76,2,0,1,1,0,0,0,0,0
29162,M/NB,55,27,115,205,320,10,4,0,2,2,0,1,1,0
29163,F,51,9,128,135,263,12,2,3,5,1,0,1,0,0
29164,F,9,9,15,202,217,1,0,0,0,0,1,0,0,0
29165,F,15,15,15,208,223,1,0,0,1,0,0,0,0,0
29166,F,17,13,28,130,158,2,1,0,0,0,0,1,0,0
29167,M/NB,23,13,38,225,263,3,0,1,1,0,0,1,0,1
29168,F,81,11,135,198,333,12,2,1,6,0,0,2,1,1
29169,F,3,3,15,292,307,1,0,0,1,0,0,0,0,1
29170,F,17,15,29,202,231,2,1,0,0,0,0,0,1,0
29171,F,11,11,15,172,187,1,0,0,0,1,0,0,0,0
29172,M/NB,19,13,29,115,144,2,0,0,0,1,0,0,1,0
29173,M/NB,55,33,68,172,240,6,1,0,3,0,1,1,0,0
29174,F,25,25,15,63,78,1,1,0,0,0,0,0,0,0
29175,F,3,3,15,63,78,1,0,0,1,0,0,0,0,0
29176,F,35,29,38,27,65,3,0,0,2,0,0,1,0,0
29177,F,29,29,15,185,200,1,0,0,0,1,0,0,0,0
29178,F,47,15,94,103,197,8,4,0,1,1,0,1,1,0
29179,M/NB,29,19,49,282,331,4,0,1,0,1,1,0,1,0
29180,F,37,15,97,191,288,8,2,0,2,0,0,2,2,1
29181,F,7,1,24,203,227,2,1,1,0,0,0,0,0,0
29182,F,13,13,15,51,66,1,1,0,0,0,0,0,0,0
29183,F,23,19,26,156,182,2,0,0,1,1,0,0,0,0
29184,M/NB,21,21,15,267,282,1,0,0,0,0,0,0,1,0
29185,F,51,13,84,148,232,7,1,0,3,0,0,1,2,0
29186,F,11,3,27,67,94,2,0,0,1,0,1,0,0,0
29187,F,9,9,15,291,306,1,0,0,1,0,0,0,0,0
29188,F,61,11,100,238,338,9,3,0,2,2,0,1,1,0
29189,F,43,29,68,286,354,6,3,0,1,0,0,1,1,0
29190,M/NB,13,13,15,31,46,1,1,0,0,0,0,0,0,0
29191,M/NB,45,7,109,113,222,9,0,2,1,2,1,1,2,0
29192,M/NB,17,13,23,196,219,2,2,0,0,0,0,0,0,0
29193,M/NB,7,3,25,32,57,2,0,1,1,0,0,0,0,0
29194,F,23,5,81,54,135,7,1,1,2,1,0,0,2,0
29195,F,47,9,127,169,296,11,3,0,2,2,0,2,2,1
29196,F,27,13,71,164,235,6,1,0,2,0,0,0,3,0
29197,F,13,13,15,145,160,1,1,0,0,0,0,0,0,0
29198,F,75,15,121,259,380,11,3,3,2,1,1,0,1,0
29199,F,41,35,24,12,36,2,1,1,0,0,0,0,0,0
29200,F,11,3,25,23,48,2,1,0,1,0,0,0,0,0
29201,F,31,11,72,179,251,6,2,0,1,0,1,1,1,0
29202,F,55,17,76,202,278,7,2,2,0,2,0,1,0,0
29203,F,31,15,51,52,103,4,2,0,0,0,0,0,2,0
29204,F,25,7,96,95,191,8,0,2,4,0,0,0,2,0
29205,F,7,7,15,79,94,1,0,0,0,1,0,0,0,1
29206,M/NB,61,15,116,190,306,10,1,3,4,1,0,0,1,0
29207,F,9,9,15,127,142,1,0,0,0,1,0,0,0,0
29208,F,39,35,26,220,246,2,0,0,1,1,0,0,0,0
29209,F,43,15,98,217,315,8,3,0,0,1,0,1,3,0
29210,M/NB,39,31,25,234,259,2,0,0,2,0,0,0,0,0
29211,F,47,9,129,148,277,11,1,2,2,1,1,2,2,1
29212,M/NB,29,5,59,166,225,5,2,0,1,0,1,0,1,0
29213,M/NB,19,13,26,303,329,2,0,1,0,1,0,0,0,0
29214,M/NB,27,13,59,246,305,5,1,0,0,2,1,1,0,1
29215,M/NB,15,7,28,262,290,2,0,0,1,0,0,1,0,1
29216,F,43,13,68,310,378,6,2,1,1,0,1,0,1,0
29217,F,55,15,83,155,238,7,0,1,2,1,1,2,0,0
29218,F,13,13,15,156,171,1,1,0,0,0,0,0,0,0
29219,M/NB,61,1,125,151,276,11,5,0,1,2,0,3,0,1
29220,F,9,9,15,61,76,1,0,0,0,0,0,0,1,0
29221,F,23,17,39,77,116,3,0,0,1,0,1,0,1,0
29222,F,19,15,28,164,192,2,1,0,0,0,0,1,0,0
29223,F,9,5,29,181,210,2,1,0,0,0,0,0,1,0
29224,F,37,25,33,150,183,3,1,0,2,0,0,0,0,0
29225,F,43,1,106,275,381,9,2,0,4,0,1,0,2,0
29226,F,5,5,15,176,191,1,0,0,0,1,0,0,0,0
29227,F,39,13,68,279,347,6,1,2,1,0,1,0,1,0
29228,F,43,5,120,213,333,10,1,0,2,1,4,1,1,0
29229,M/NB,21,5,68,282,350,6,3,0,0,1,1,0,1,0
29230,M/NB,35,1,114,36,150,10,1,1,3,2,1,0,2,0
29231,M/NB,9,5,25,72,97,2,1,0,1,0,0,0,0,0
29232,M/NB,63,9,124,193,317,11,3,2,2,0,1,0,3,0
29233,F,25,15,34,105,139,3,1,0,0,2,0,0,0,0
29234,F,25,21,29,219,248,2,0,1,0,0,0,0,1,0
29235,M/NB,41,11,94,159,253,8,1,0,3,1,1,0,2,0
29236,M/NB,25,19,33,270,303,3,1,0,2,0,0,0,0,0
29237,F,17,13,25,162,187,2,0,1,1,0,0,0,0,0
29238,F,3,3,15,167,182,1,0,0,1,0,0,0,0,0
29239,M/NB,19,15,29,6,35,2,0,0,1,0,0,0,1,0
29240,F,15,13,23,128,151,2,2,0,0,0,0,0,0,0
29241,F,53,15,81,222,303,7,4,0,3,0,0,0,0,0
29242,M/NB,11,11,15,197,212,1,0,0,0,0,1,0,0,1
29243,F,15,13,25,282,307,2,1,0,1,0,0,0,0,0
29244,F,23,19,26,292,318,2,1,0,0,1,0,0,0,0
29245,F,45,15,114,121,235,10,3,1,3,0,1,1,1,0
29246,F,41,33,27,40,67,2,1,0,0,0,1,0,0,0
29247,F,21,17,25,220,245,2,0,0,2,0,0,0,0,0
29248,F,41,9,110,91,201,10,2,1,3,1,1,1,1,0
29249,M/NB,17,11,25,142,167,2,0,0,2,0,0,0,0,0
29250,F,37,9,100,142,242,9,2,1,2,1,2,1,0,0
29251,F,13,13,15,139,154,1,0,0,0,1,0,0,0,0
29252,F,15,9,27,165,192,2,0,0,1,0,1,0,0,0
29253,F,11,11,15,294,309,1,0,0,0,0,0,0,1,0
29254,M/NB,35,15,110,47,157,10,3,1,2,2,0,0,2,0
29255,F,11,11,15,113,128,1,0,0,0,0,0,1,0,0
29256,F,45,33,58,220,278,5,3,0,0,0,0,1,1,0
29257,M/NB,25,3,66,25,91,6,2,1,1,1,0,1,0,0
29258,F,21,15,27,58,85,2,0,0,1,0,1,0,0,0
29259,F,1,1,15,229,244,1,0,0,1,0,0,0,0,0
29260,M/NB,31,23,27,198,225,2,1,0,0,0,1,0,0,0
29261,M/NB,53,1,132,146,278,12,2,3,1,2,2,1,1,0
29262,F,49,15,108,63,171,10,2,1,4,0,2,0,1,0
29263,M/NB,35,31,29,250,279,2,0,0,0,0,1,0,1,1
29264,F,13,13,15,74,89,1,0,0,1,0,0,0,0,0
29265,F,49,11,122,93,215,11,6,1,1,0,0,1,2,0
29266,F,27,19,29,114,143,2,0,0,0,0,1,0,1,0
29267,F,25,11,39,24,63,3,0,0,2,0,0,0,1,0
29268,F,9,9,15,126,141,1,0,0,0,0,1,0,0,0
29269,F,69,13,113,253,366,10,3,1,2,0,1,1,2,0
29270,M/NB,47,13,72,234,306,6,1,0,2,1,0,0,2,0
29271,F,9,5,29,151,180,2,0,0,0,0,0,0,2,0
29272,F,15,15,15,92,107,1,0,0,0,1,0,0,0,0
29273,M/NB,35,15,71,73,144,6,2,0,0,2,1,0,1,0
29274,M/NB,5,5,15,107,122,1,0,1,0,0,0,0,0,0
29275,M/NB,21,15,29,219,248,2,0,0,1,0,0,0,1,0
29276,F,37,9,58,162,220,5,2,0,1,0,1,1,0,0
29277,F,5,5,15,282,297,1,1,0,0,0,0,0,0,0
29278,F,5,1,27,126,153,2,0,0,1,0,1,0,0,0
29279,M/NB,59,13,95,95,190,9,3,1,2,2,0,1,0,0
29280,F,9,9,15,143,158,1,0,0,0,0,0,0,1,0
29281,F,47,7,75,157,232,7,2,2,1,1,0,1,0,0
29282,F,3,3,15,126,141,1,1,0,0,0,0,0,0,1
29283,M/NB,5,5,15,75,90,1,0,0,0,0,0,1,0,0
29284,M/NB,27,3,46,138,184,4,1,0,1,1,1,0,0,0
29285,M/NB,85,27,135,138,273,12,3,4,1,1,0,1,2,0
29286,M/NB,11,11,15,64,79,1,0,0,0,0,0,0,1,0
29287,F,9,9,15,32,47,1,0,0,1,0,0,0,0,0
29288,M/NB,43,11,80,302,382,7,1,0,3,1,1,0,1,0
29289,M/NB,29,15,82,116,198,7,4,1,0,0,0,1,1,0
29290,M/NB,23,1,68,179,247,6,1,1,2,0,1,0,1,1
29291,F,9,1,23,56,79,2,2,0,0,0,0,0,0,0
29292,F,13,11,23,262,285,2,2,0,0,0,0,0,0,0
29293,M/NB,15,9,26,125,151,2,1,0,0,1,0,0,0,0
29294,M/NB,25,25,15,102,117,1,0,0,0,0,1,0,0,0
29295,M/NB,73,15,147,207,354,12,1,1,4,1,0,3,2,1
29296,F,13,7,25,210,235,2,0,0,2,0,0,0,0,0
29297,M/NB,33,11,93,238,331,8,1,2,2,0,0,1,2,0
29298,M/NB,9,1,29,80,109,2,0,0,1,0,0,0,1,1
29299,F,27,27,15,240,255,1,0,0,1,0,0,0,0,0
29300,F,25,13,64,13,77,5,0,2,0,0,0,2,1,0
29301,M/NB,15,15,15,283,298,1,1,0,0,0,0,0,0,0
29302,F,27,27,15,182,197,1,0,1,0,0,0,0,0,0
29303,F,5,5,15,25,40,1,0,0,0,0,0,1,0,1
29304,M/NB,41,11,81,187,268,7,1,1,2,0,1,1,1,1
29305,F,35,35,15,65,80,1,1,0,0,0,0,0,0,0
29306,F,11,11,15,215,230,1,0,0,1,0,0,0,0,0
29307,F,79,13,125,354,479,12,4,2,3,1,0,1,1,0
29308,M/NB,13,9,28,268,296,2,0,0,0,0,1,1,0,0
29309,F,17,17,15,23,38,1,0,0,0,0,0,1,0,0
29310,F,7,1,28,290,318,2,0,0,0,0,1,1,0,0
29311,M/NB,51,21,83,112,195,7,0,1,1,3,0,1,1,0
29312,F,5,5,15,40,55,1,0,0,0,1,0,0,0,0
29313,F,19,19,15,114,129,1,0,1,0,0,0,0,0,0
29314,F,31,31,15,249,264,1,0,0,1,0,0,0,0,0
29315,F,57,11,100,157,257,8,0,1,0,1,3,1,2,0
29316,F,11,11,15,166,181,1,0,0,1,0,0,0,0,0
29317,F,45,15,99,62,161,9,3,1,4,0,0,0,1,0
29318,F,11,11,15,41,56,1,0,0,0,0,0,1,0,0
29319,M/NB,27,3,72,292,364,6,0,2,0,2,1,0,1,0
29320,F,71,31,94,54,148,8,4,0,0,2,1,0,1,0
29321,F,5,5,15,71,86,1,0,0,0,0,0,1,0,0
29322,F,9,9,15,298,313,1,0,1,0,0,0,0,0,0
29323,F,5,5,15,230,245,1,0,0,0,0,1,0,0,0
29324,F,13,13,15,249,264,1,0,1,0,0,0,0,0,0
29325,F,19,11,28,271,299,2,1,0,0,0,0,1,0,0
29326,M/NB,3,3,15,238,253,1,0,0,0,0,0,1,0,1
29327,F,15,7,25,70,95,2,0,0,2,0,0,0,0,0
29328,M/NB,29,11,39,131,170,3,0,0,1,1,0,1,0,0
29329,F,9,9,15,38,53,1,1,0,0,0,0,0,0,0
29330,F,11,11,15,49,64,1,0,0,0,1,0,0,0,0
29331,F,45,9,79,272,351,7,2,0,2,2,0,0,1,0
29332,F,9,9,15,110,125,1,1,0,0,0,0,0,0,0
29333,F,1,1,15,109,124,1,0,0,1,0,0,0,0,0
29334,M/NB,33,33,15,229,244,1,0,0,0,0,0,1,0,0
29335,F,7,3,27,62,89,2,0,0,0,1,1,0,0,0
29336,F,23,11,37,293,330,3,0,0,1,0,1,1,0,0
29337,F,9,9,15,92,107,1,0,0,1,0,0,0,0,0
29338,F,41,13,59,163,222,5,2,0,1,0,1,0,1,0
29339,F,15,9,23,109,132,2,2,0,0,0,0,0,0,0
29340,M/NB,11,5,28,106,134,2,0,1,0,0,0,1,0,0
29341,M/NB,1,1,15,225,240,1,0,0,0,1,0,0,0,1
29342,M/NB,51,23,84,280,364,8,3,0,3,1,1,0,0,0
29343,M/NB,21,21,15,297,312,1,0,0,0,0,1,0,0,0
29344,M/NB,15,15,15,250,265,1,0,0,0,0,1,0,0,0
29345,F,9,9,15,290,305,1,1,0,0,0,0,0,0,0
29346,F,31,31,15,162,177,1,0,0,0,1,0,0,0,0
29347,M/NB,27,21,25,288,313,2,0,1,1,0,0,0,0,0
29348,M/NB,37,5,129,160,289,12,6,1,1,2,1,0,1,0
29349,F,41,7,105,260,365,9,2,0,2,2,1,0,2,0
29350,M/NB,55,11,99,168,267,9,3,0,3,0,2,0,1,0
29351,F,35,5,95,315,410,8,0,0,4,1,1,1,1,0
29352,F,21,13,26,208,234,2,1,0,0,1,0,0,0,0
29353,F,13,7,25,262,287,2,0,0,2,0,0,0,0,0
29354,M/NB,29,27,27,142,169,2,0,0,0,1,1,0,0,0
29355,F,17,17,15,3,18,1,0,1,0,0,0,0,0,0
29356,F,9,9,15,75,90,1,1,0,0,0,0,0,0,0
29357,M/NB,25,21,28,191,219,2,1,0,0,0,0,1,0,0
29358,M/NB,7,7,15,69,84,1,0,0,0,0,1,0,0,0
29359,F,39,31,25,168,193,2,1,0,1,0,0,0,0,0
29360,F,1,1,15,129,144,1,0,0,1,0,0,0,0,0
29361,F,15,15,15,142,157,1,0,0,0,0,0,0,1,0
29362,F,17,11,28,39,67,2,0,0,0,0,1,1,0,0
29363,F,5,5,15,70,85,1,1,0,0,0,0,0,0,0
29364,M/NB,47,19,51,137,188,5,2,0,3,0,0,0,0,0
29365,F,41,7,84,31,115,7,1,0,1,1,2,0,2,0
29366,M/NB,35,5,119,231,350,11,2,2,3,3,0,1,0,0
29367,M/NB,91,35,123,176,299,10,0,1,4,2,0,0,3,0
29368,F,13,11,28,103,131,2,0,0,0,0,1,1,0,0
29369,M/NB,35,9,67,244,311,6,1,1,1,2,0,0,1,0
29370,F,11,11,15,140,155,1,1,0,0,0,0,0,0,0
29371,F,21,13,29,135,164,2,0,0,0,0,0,1,1,0
29372,F,17,17,15,17,32,1,0,0,0,0,0,0,1,0
29373,F,9,9,15,233,248,1,0,0,0,1,0,0,0,0
29374,M/NB,17,9,24,61,85,2,1,1,0,0,0,0,0,0
29375,F,7,7,15,122,137,1,0,0,1,0,0,0,0,0
29376,F,15,15,15,265,280,1,0,0,0,0,0,0,1,0
29377,M/NB,15,11,28,21,49,2,1,0,0,0,0,1,0,1
29378,F,21,15,25,59,84,2,1,0,1,0,0,0,0,0
29379,M/NB,29,11,61,89,150,5,1,1,1,0,0,1,1,0
29380,M/NB,71,15,125,283,408,11,2,0,2,3,1,2,1,0
29381,F,9,9,15,279,294,1,0,0,1,0,0,0,0,0
29382,F,49,3,112,252,364,10,2,0,4,0,2,1,1,0
29383,F,23,23,15,65,80,1,0,0,0,0,0,1,0,1
29384,F,93,33,116,251,367,10,2,1,0,1,1,4,1,0
29385,M/NB,5,3,29,51,80,2,0,0,1,0,0,0,1,0
29386,F,43,29,88,123,211,7,0,0,3,1,0,0,3,0
29387,F,15,15,15,283,298,1,0,0,0,1,0,0,0,0
29388,F,7,1,29,109,138,2,1,0,0,0,0,0,1,0
29389,F,13,7,26,159,185,2,0,1,0,1,0,0,0,0
29390,F,19,13,25,281,306,2,1,0,1,0,0,0,0,0
29391,M/NB,27,21,28,268,296,2,0,0,0,1,0,1,0,0
29392,M/NB,61,17,113,96,209,10,3,1,1,2,0,1,2,1
29393,M/NB,19,13,25,146,171,2,1,0,1,0,0,0,0,0
29394,F,19,19,15,257,272,1,0,0,1,0,0,0,0,0
29395,F,63,13,109,191,300,10,4,2,2,1,0,0,1,0
29396,F,33,15,95,41,136,8,1,0,1,2,2,1,1,0
29397,F,1,1,15,173,188,1,0,0,1,0,0,0,0,0
29398,F,55,25,118,115,233,10,4,0,3,0,0,0,3,0
29399,F,13,13,15,38,53,1,0,0,1,0,0,0,0,0
29400,F,31,17,82,68,150,7,2,1,1,0,0,2,1,0
29401,M/NB,1,1,15,244,259,1,0,0,0,0,0,0,1,0
29402,F,15,15,15,246,261,1,0,0,0,0,1,0,0,0
29403,M/NB,63,5,132,157,289,12,3,1,4,2,1,1,0,0
29404,F,29,29,15,291,306,1,0,0,0,0,0,0,1,0
29405,F,25,23,24,66,90,2,1,1,0,0,0,0,0,0
29406,F,17,17,15,107,122,1,0,0,1,0,0,0,0,0
29407,M/NB,31,15,38,170,208,3,0,0,2,0,0,1,0,0
29408,F,35,35,15,198,213,1,0,1,0,0,0,0,0,0
29409,F,15,15,15,48,63,1,0,0,0,0,0,1,0,0
29410,F,7,7,15,145,160,1,0,1,0,0,0,0,0,0
29411,M/NB,19,13,26,231,257,2,0,0,1,1,0,0,0,0
29412,F,5,1,29,38,67,2,0,0,1,0,0,0,1,1
29413,M/NB,71,33,120,129,249,11,3,0,3,3,0,2,0,0
29414,F,3,3,15,78,93,1,0,0,0,0,0,0,1,0
29415,M/NB,13,13,15,52,67,1,0,1,0,0,0,0,0,0
29416,F,5,3,24,86,110,2,1,1,0,0,0,0,0,0
29417,F,11,3,29,203,232,2,0,1,0,0,0,0,1,0
29418,F,11,11,15,172,187,1,1,0,0,0,0,0,0,0
29419,F,21,19,29,82,111,2,0,0,1,0,0,0,1,0
29420,F,11,11,15,280,295,1,0,0,1,0,0,0,0,0
29421,F,19,11,25,125,150,2,1,0,1,0,0,0,0,0
29422,F,51,27,59,116,175,5,2,1,0,0,0,1,1,0
29423,M/NB,19,13,25,268,293,2,0,0,2,0,0,0,0,0
29424,F,51,9,83,213,296,8,3,1,3,0,0,1,0,0
29425,F,29,29,15,48,63,1,1,0,0,0,0,0,0,0
29426,F,13,9,26,113,139,2,0,0,0,2,0,0,0,0
29427,F,11,7,27,276,303,2,1,0,0,0,1,0,0,0
29428,M/NB,23,23,15,148,163,1,0,0,0,0,0,1,0,0
29429,M/NB,31,9,49,218,267,4,1,1,0,1,0,0,1,0
29430,M/NB,13,13,15,96,111,1,1,0,0,0,0,0,0,0
29431,F,13,13,15,59,74,1,0,0,1,0,0,0,0,0
29432,F,23,15,28,225,253,2,0,0,1,0,0,1,0,0
29433,M/NB,3,1,26,253,279,2,1,0,0,1,0,0,0,0
29434,F,13,9,26,282,308,2,0,0,1,1,0,0,0,0
29435,F,31,13,47,289,336,4,1,1,1,0,0,0,1,0
29436,F,15,13,28,54,82,2,0,0,1,0,0,1,0,0
29437,F,7,7,15,87,102,1,0,0,1,0,0,0,0,0
29438,M/NB,15,1,58,45,103,5,1,0,2,1,0,0,1,0
29439,F,25,21,28,176,204,2,0,0,0,1,0,1,0,0
29440,F,31,15,47,100,147,4,0,2,1,0,0,1,0,0
29441,M/NB,29,23,29,69,98,2,1,0,0,0,0,0,1,0
29442,F,31,31,15,231,246,1,0,0,0,0,0,1,0,0
29443,F,7,5,24,235,259,2,1,1,0,0,0,0,0,0
29444,F,67,13,122,205,327,10,4,0,2,0,0,1,3,0
29445,F,1,1,15,47,62,1,0,0,0,1,0,0,0,0
29446,F,25,19,27,288,315,2,0,0,0,0,2,0,0,0
29447,M/NB,51,27,54,166,220,5,2,0,2,1,0,0,0,0
29448,M/NB,21,11,53,173,226,4,0,0,0,1,0,1,2,1
29449,M/NB,23,9,70,288,358,6,1,1,1,1,1,1,0,0
29450,F,13,5,25,101,126,2,1,0,1,0,0,0,0,0
29451,F,57,25,92,306,398,8,1,2,1,2,0,0,2,0
29452,M/NB,23,7,72,259,331,6,1,1,1,1,0,1,1,0
29453,F,9,3,27,252,279,2,1,0,0,0,1,0,0,0
29454,F,1,1,15,75,90,1,0,0,1,0,0,0,0,0
29455,F,65,11,106,257,363,10,2,2,3,0,2,1,0,0
29456,M/NB,19,15,23,248,271,2,2,0,0,0,0,0,0,0
29457,F,1,1,15,57,72,1,0,1,0,0,0,0,0,0
29458,F,13,13,15,269,284,1,0,0,1,0,0,0,0,0
29459,F,7,7,15,14,29,1,0,0,1,0,0,0,0,0
29460,F,37,13,52,254,306,5,2,1,2,0,0,0,0,0
29461,M/NB,19,9,33,219,252,3,2,0,1,0,0,0,0,0
29462,F,11,7,27,284,311,2,0,0,0,0,2,0,0,0
29463,F,15,9,29,255,284,2,0,0,1,0,0,0,1,0
29464,F,7,7,15,256,271,1,1,0,0,0,0,0,0,0
29465,M/NB,41,11,137,108,245,12,1,1,3,2,2,3,0,0
29466,F,15,15,15,52,67,1,0,0,1,0,0,0,0,0
29467,M/NB,17,11,26,150,176,2,0,1,0,1,0,0,0,0
29468,F,59,3,115,176,291,10,4,1,1,1,1,1,1,0
29469,M/NB,9,7,25,169,194,2,0,0,2,0,0,0,0,0
29470,F,33,31,29,203,232,2,1,0,0,0,0,0,1,0
29471,M/NB,13,7,29,234,263,2,0,0,1,0,0,0,1,0
29472,F,13,1,32,295,327,3,1,1,1,0,0,0,0,0
29473,M/NB,33,15,44,262,306,4,2,0,1,1,0,0,0,0
29474,F,27,9,70,197,267,6,0,1,3,0,0,2,0,1
29475,F,11,3,35,253,288,3,1,0,0,1,1,0,0,0
29476,M/NB,39,11,115,314,429,10,1,1,2,4,1,0,1,0
29477,F,13,9,28,127,155,2,0,0,0,1,0,1,0,0
29478,F,23,17,25,71,96,2,0,1,1,0,0,0,0,0
29479,M/NB,9,9,15,88,103,1,0,0,0,0,0,0,1,0
29480,F,77,23,122,59,181,11,2,1,3,1,2,1,1,0
29481,M/NB,69,25,134,85,219,12,5,1,3,0,0,1,2,0
29482,F,11,7,24,263,287,2,1,1,0,0,0,0,0,0
29483,M/NB,43,19,61,179,240,5,0,0,1,3,0,0,1,0
29484,F,25,21,26,26,52,2,0,1,0,1,0,0,0,0
29485,M/NB,67,33,70,243,313,6,1,1,0,2,0,1,1,0
29486,F,39,5,95,266,361,8,4,0,0,1,1,2,0,0
29487,F,1,1,15,230,245,1,1,0,0,0,0,0,0,0
29488,M/NB,15,9,27,54,81,2,0,1,0,0,1,0,0,0
29489,F,25,15,33,252,285,3,2,0,1,0,0,0,0,0
29490,F,15,9,29,2,31,2,0,0,1,0,0,0,1,0
29491,M/NB,71,15,114,75,189,10,2,0,1,3,2,1,1,0
29492,F,13,13,15,184,199,1,1,0,0,0,0,0,0,0
29493,M/NB,17,11,29,144,173,2,0,0,0,0,1,0,1,1
29494,F,25,1,101,280,381,9,3,0,2,1,1,1,1,0
29495,F,13,9,29,70,99,2,0,0,1,0,0,0,1,0
29496,M/NB,63,17,103,159,262,9,4,0,2,1,1,0,1,0
29497,M/NB,33,13,92,262,354,9,2,2,3,1,1,0,0,0
29498,F,13,11,26,253,279,2,1,0,0,1,0,0,0,0
29499,M/NB,17,13,25,87,112,2,1,0,1,0,0,0,0,0
29500,M/NB,17,3,37,239,276,3,2,0,0,0,0,0,1,1
29501,F,25,21,28,271,299,2,0,1,0,0,0,1,0,0
29502,M/NB,15,15,15,98,113,1,0,1,0,0,0,0,0,0
29503,F,67,13,133,269,402,11,4,1,1,0,0,4,1,1
29504,F,27,25,26,127,153,2,1,0,0,1,0,0,0,0
29505,F,9,9,15,295,310,1,0,1,0,0,0,0,0,0
29506,M/NB,1,1,15,49,64,1,0,0,0,0,1,0,0,1
29507,F,11,11,15,2,17,1,1,0,0,0,0,0,0,0
29508,M/NB,47,9,128,176,304,11,4,1,2,0,1,1,2,1
29509,F,17,9,26,37,63,2,1,0,0,1,0,0,0,0
29510,M/NB,37,9,122,275,397,11,2,2,1,4,1,0,1,0
29511,M/NB,27,15,43,274,317,4,2,0,2,0,0,0,0,0
29512,F,9,9,15,20,35,1,0,0,0,0,0,1,0,0
29513,F,35,31,26,240,266,2,0,0,1,1,0,0,0,0
29514,F,15,15,15,214,229,1,0,0,0,1,0,0,0,0
29515,F,19,11,25,7,32,2,1,0,1,0,0,0,0,0
29516,F,15,13,28,266,294,2,1,0,0,0,0,1,0,0
29517,M/NB,11,5,24,293,317,2,0,2,0,0,0,0,0,0
29518,F,7,7,15,159,174,1,0,0,1,0,0,0,0,0
29519,F,3,3,15,171,186,1,0,1,0,0,0,0,0,0
29520,F,23,15,29,156,185,2,0,0,0,0,0,1,1,0
29521,M/NB,17,13,27,63,90,2,0,0,1,0,1,0,0,0
29522,F,21,21,15,191,206,1,0,0,0,0,0,0,1,0
29523,M/NB,17,11,26,197,223,2,0,0,1,1,0,0,0,0
29524,M/NB,29,29,15,74,89,1,0,0,0,0,0,0,1,0
29525,F,13,13,15,287,302,1,1,0,0,0,0,0,0,0
29526,M/NB,5,5,15,286,301,1,1,0,0,0,0,0,0,0
29527,F,25,13,37,307,344,3,1,0,1,0,1,0,0,0
29528,M/NB,1,1,15,77,92,1,0,0,0,1,0,0,0,1
29529,F,51,11,126,298,424,11,1,2,2,0,1,4,1,0
29530,M/NB,25,9,53,250,303,5,1,2,1,1,0,0,0,0
29531,F,13,13,15,127,142,1,1,0,0,0,0,0,0,0
29532,F,13,13,15,84,99,1,0,1,0,0,0,0,0,0
29533,M/NB,19,9,45,196,241,4,1,0,1,1,1,0,0,0
29534,F,11,5,25,135,160,2,1,0,1,0,0,0,0,0
29535,F,37,13,115,319,434,10,1,3,2,0,0,2,2,0
29536,F,21,13,26,50,76,2,0,1,0,1,0,0,0,0
29537,F,11,5,35,137,172,3,1,0,1,0,1,0,0,0
29538,F,29,23,27,270,297,2,0,0,0,1,1,0,0,0
29539,F,11,3,26,270,296,2,1,0,0,1,0,0,0,0
29540,M/NB,43,9,84,91,175,7,0,1,4,1,0,0,1,0
29541,M/NB,17,17,15,17,32,1,0,0,1,0,0,0,0,0
29542,F,13,13,15,26,41,1,0,0,1,0,0,0,0,0
29543,M/NB,25,15,34,249,283,3,0,1,2,0,0,0,0,0
29544,F,17,17,15,118,133,1,0,0,0,0,0,0,1,0
29545,F,7,1,29,137,166,2,0,0,1,0,0,0,1,0
29546,M/NB,65,33,122,300,422,11,2,1,4,2,1,1,0,0
29547,M/NB,5,1,25,80,105,2,0,1,1,0,0,0,0,0
29548,M/NB,17,15,27,64,91,2,1,0,0,0,1,0,0,0
29549,M/NB,35,7,65,147,212,6,3,0,2,0,0,0,1,0
29550,M/NB,25,3,50,38,88,4,1,0,0,1,0,1,1,0
29551,F,47,7,136,284,420,12,1,1,5,1,1,3,0,0
29552,F,15,15,15,263,278,1,1,0,0,0,0,0,0,0
29553,M/NB,9,3,28,156,184,2,0,0,1,0,0,1,0,1
29554,F,5,5,15,128,143,1,0,1,0,0,0,0,0,0
29555,F,27,11,52,196,248,4,0,0,0,0,3,1,0,0
29556,M/NB,89,31,118,225,343,11,4,1,1,2,2,0,1,0
29557,F,19,15,24,146,170,2,0,2,0,0,0,0,0,0
29558,M/NB,25,11,35,154,189,3,2,0,0,0,1,0,0,0
29559,M/NB,37,31,29,98,127,2,0,1,0,0,0,0,1,0
29560,F,13,13,15,3,18,1,0,0,0,1,0,0,0,0
29561,F,3,3,15,157,172,1,1,0,0,0,0,0,0,1
29562,F,1,1,15,155,170,1,0,0,1,0,0,0,0,0
